danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms
0.735,0.613,-7.7360000000000015,0,0.133,0.379,0.103,0.6659999999999999,162.92,131040
0.867,0.517,-6.914,1,0.307,0.0116,0.31,0.271,143.043,181040
0.873,0.443,-8.707,1,0.0964,0.0197,0.11,0.259,118.018,196731
0.7559999999999999,0.382,-12.445,1,0.28300000000000003,0.2,0.122,0.419,142.05700000000004,169081
0.524,0.84,-4.556,0,0.0317,0.00361,0.154,0.0397,155.034,161004
0.828,0.767,-8.607000000000001,1,0.0349,0.134,0.119,0.504,132.0,130873
0.539,0.516,-6.033,1,0.0335,0.0123,0.11,0.321,162.13,202480
0.401,0.736,-4.99,1,0.311,0.104,0.198,0.301,200.072,126003
0.848,0.461,-9.335,1,0.249,0.008759999999999999,0.0937,0.29,140.054,124897
0.55,0.469,-10.375,1,0.0423,0.116,0.5539999999999999,0.0374,140.06799999999998,144482
0.9,0.5,-8.471,1,0.219,0.0158,0.112,0.0666,140.012,141790
0.6659999999999999,0.625,-5.965,1,0.0523,0.0472,0.058,0.11,145.035,141932
0.787,0.575,-9.183,1,0.0752,0.064,0.138,0.0399,210.106,164533
0.7290000000000001,0.815,-5.2120000000000015,1,0.129,0.0629,0.153,0.28600000000000003,155.065,109920
0.752,0.539,-6.182,1,0.297,0.139,0.324,0.366,140.91899999999995,177470
0.685,0.82,-5.625,0,0.0968,0.0848,0.6509999999999999,0.29,169.97,201200
0.393,0.86,-2.607,1,0.105,0.0192,0.331,0.603,160.09,97515
0.727,0.35100000000000003,-13.803,1,0.0871,0.328,0.101,0.165,141.934,162978
0.629,0.51,-9.809,1,0.348,0.238,0.132,0.345,156.442,192913
0.578,0.705,-5.917999999999998,1,0.284,0.552,0.0822,0.333,136.047,204410
0.7,0.825,-5.234,1,0.0848,0.183,0.107,0.115,130.019,247731
0.523,0.5579999999999999,-13.183,1,0.409,0.5670000000000001,0.103,0.0757,159.736,237016
0.6709999999999999,0.6759999999999999,-6.1720000000000015,0,0.0448,0.0589,0.0674,0.343,140.07,110040
0.7559999999999999,0.453,-9.965,1,0.318,0.0039,0.632,0.114,140.132,144380
0.598,0.318,-13.217,0,0.0679,0.196,0.319,0.0819,119.988,200647
0.973,0.446,-9.355,0,0.0612,0.0303,0.121,0.265,115.039,135340
0.631,0.67,-9.829,1,0.0622,0.0223,0.358,0.0611,144.983,185491
0.6920000000000001,0.401,-9.382,1,0.0936,0.73,0.0722,0.33,120.336,303413
0.5720000000000001,0.613,-9.866,1,0.0567,0.0635,0.204,0.5,219.95,143583
0.546,0.53,-9.059,1,0.211,0.476,0.0955,0.227,128.209,225080
0.517,0.685,-7.728,1,0.055,0.388,0.0713,0.231,190.036,330947
0.792,0.754,-7.347,1,0.108,0.385,0.165,0.251,120.0,192000
0.545,0.631,-9.781,0,0.393,0.0658,0.215,0.217,146.966,137270
0.544,0.812,-6.431,1,0.393,0.0185,0.481,0.6779999999999999,183.529,180000
0.618,0.217,-15.372,1,0.0515,0.836,0.5379999999999999,0.0872,116.014,202103
0.672,0.588,-9.573,1,0.133,0.619,0.0992,0.204,169.033,174358
0.698,0.792,-6.3020000000000005,0,0.289,0.00132,0.124,0.637,138.974,154410
0.737,0.354,-13.817,1,0.0343,0.238,0.111,0.0962,111.97,158000
0.777,0.871,-2.256,0,0.21600000000000005,0.329,0.521,0.848,145.024,158983
0.861,0.701,-6.92,1,0.0638,0.155,0.0675,0.518,125.996,140320
0.428,0.754,-6.416,0,0.179,0.3,0.136,0.394,125.948,315773
0.664,0.6659999999999999,-4.5,1,0.0426,0.0126,0.0891,0.512,155.019,198181
0.639,0.467,-9.826,1,0.25,0.556,0.102,0.191,149.936,106797
0.657,0.4270000000000001,-12.599,0,0.125,0.772,0.0715,0.672,124.996,197558
0.713,0.493,-9.224,1,0.0356,0.0558,0.129,0.17800000000000002,140.015,150214
0.652,0.563,-10.942,0,0.121,0.0482,0.0801,0.106,159.921,162156
0.648,0.586,-9.164,0,0.335,0.318,0.174,0.18,164.06599999999997,165322
0.531,0.522,-10.148,0,0.0322,0.139,0.185,0.246,145.005,189952
0.8340000000000001,0.26,-17.622,0,0.0525,0.797,0.114,0.175,199.938,187051
0.665,0.465,-9.284,0,0.0459,0.00872,0.0952,0.141,133.055,187805
0.632,0.629,-5.935,1,0.258,0.183,0.344,0.207,179.882,254508
0.6729999999999999,0.258,-12.255999999999998,1,0.181,0.7979999999999999,0.0919,0.112,190.002,131291
0.634,0.527,-14.289,1,0.0502,0.0393,0.334,0.229,153.97,137232
0.7190000000000001,0.387,-9.38,0,0.0643,0.8909999999999999,0.114,0.17,135.064,234736
0.534,0.583,-8.672,1,0.0288,0.0262,0.421,0.145,211.99400000000003,231547
0.607,0.685,-9.441,1,0.0347,0.193,0.12,0.635,145.0,159034
0.531,0.522,-11.215,1,0.0326,0.00527,0.149,0.154,142.155,283404
0.633,0.679,-4.945,0,0.0464,0.114,0.181,0.239,129.942,192135
0.889,0.46,-10.627,1,0.067,0.6859999999999999,0.0917,0.784,177.97,134831
0.655,0.555,-10.95,1,0.14800000000000002,0.0499,0.498,0.068,119.894,152000
0.8340000000000001,0.57,-7.938,1,0.413,0.126,0.11,0.614,160.034,107886
0.723,0.201,-14.8,0,0.29600000000000004,0.0648,0.124,0.268,159.971,179352
0.519,0.667,-5.91,1,0.0921,0.0148,0.0606,0.0633,182.158,174785
0.54,0.899,-5.172999999999999,1,0.0445,0.000606,0.127,0.0585,169.898,164350
0.476,0.865,-6.197,0,0.208,0.16699999999999998,0.109,0.334,155.148,161236
0.746,0.441,-12.226,0,0.152,0.398,0.099,0.145,159.967,145519
0.545,0.47,-10.116,1,0.109,0.025,0.106,0.35100000000000003,205.386,162764
0.713,0.52,-8.374,1,0.18,0.136,0.108,0.234,166.009,125798
0.511,0.649,-7.232,1,0.152,0.0141,0.12,0.0586,158.039,146601
0.7340000000000001,0.375,-11.634,1,0.22,0.82,0.0922,0.183,160.12,122958
0.8490000000000001,0.397,-11.335,0,0.0734,0.475,0.111,0.14400000000000002,128.988,192561
0.4970000000000001,0.602,-7.569,1,0.0562,0.485,0.119,0.197,149.013,162083
0.79,0.29100000000000004,-12.113,1,0.115,0.136,0.109,0.3,157.997,243042
0.711,0.545,-6.81,1,0.0322,0.404,0.122,0.345,216.04,217182
0.8240000000000001,0.394,-15.092,0,0.51,0.0666,0.173,0.21,200.078,156013
0.448,0.43,-10.111,0,0.039,0.0427,0.251,0.0767,135.939,150023
0.8740000000000001,0.441,-6.872000000000001,1,0.17800000000000002,0.562,0.0869,0.401,158.06,157971
0.687,0.594,-7.6389999999999985,0,0.336,0.0115,0.236,0.435,168.083,137716
0.6659999999999999,0.7,-5.497000000000001,1,0.28300000000000003,0.0379,0.105,0.294,145.046,79271
0.703,0.757,-3.612,1,0.05,0.617,0.106,0.696,164.016,221747
0.8290000000000001,0.457,-10.91,1,0.0729,0.153,0.0772,0.257,118.015,195371
0.7190000000000001,0.461,-10.224,0,0.0414,0.00926,0.0869,0.496,130.075,140267
0.7759999999999999,0.466,-8.206,1,0.278,0.0377,0.116,0.726,160.054,122954
0.675,0.59,-8.561,0,0.0792,0.152,0.146,0.29,150.95,130294
0.727,0.404,-12.272,1,0.17800000000000002,0.0467,0.0691,0.304,159.987,131954
0.777,0.732,-5.731,0,0.0739,0.0386,0.149,0.101,180.04,111961
0.866,0.505,-9.22,0,0.0573,0.0488,0.0903,0.248,122.989,113137
0.636,0.574,-5.825,0,0.0415,0.00244,0.108,0.0999,124.992,101713
0.809,0.725,-6.877000000000002,1,0.0308,0.141,0.257,0.585,141.928,121657
0.675,0.628,-6.165,0,0.0838,0.00997,0.0868,0.511,179.99200000000005,230678
0.8590000000000001,0.581,-4.922,1,0.15,0.0144,0.0812,0.268,112.058,206786
0.685,0.516,-10.261,1,0.0707,0.07,0.0834,0.189,153.923,155844
0.622,0.563,-8.704,1,0.037000000000000005,0.213,0.0861,0.409,160.037,120000
0.5920000000000001,0.753,-6.731,1,0.0318,0.132,0.114,0.5589999999999999,149.99,136000
0.621,0.5479999999999999,-9.105,1,0.0442,0.0029100000000000003,0.103,0.23,180.164,192000
0.7240000000000001,0.68,-8.04,0,0.244,0.267,0.118,0.247,159.994,144000
0.615,0.674,-7.991,1,0.0805,0.147,0.29600000000000004,0.0395,219.992,159504
0.38,0.35100000000000003,-11.457,1,0.0417,0.0983,0.104,0.0765,159.68200000000004,207853
0.639,0.5489999999999999,-8.145,0,0.267,0.0358,0.124,0.235,158.93200000000004,193341
0.552,0.6729999999999999,-10.4,1,0.0531,0.0626,0.268,0.101,124.985,126252
0.713,0.594,-10.727,1,0.0525,0.14300000000000002,0.395,0.358,119.968,176000
0.628,0.772,-6.8420000000000005,0,0.036000000000000004,0.34,0.115,0.0748,119.973,209927
0.6459999999999999,0.458,-8.467,0,0.0752,0.161,0.23,0.0511,140.031,150896
0.748,0.633,-5.896,1,0.0268,0.0203,0.12,0.25,123.069,164878
0.615,0.836,-6.5120000000000005,1,0.0336,0.00603,0.198,0.438,146.012,154215
0.6940000000000001,0.711,-9.044,0,0.106,0.187,0.127,0.267,170.055,162353
0.455,0.5589999999999999,-11.35,1,0.41,0.243,0.115,0.207,167.82,184137
0.725,0.5820000000000001,-13.081,0,0.431,0.316,0.106,0.471,179.912,117499
0.703,0.39,-16.090999999999998,1,0.454,0.416,0.17800000000000002,0.624,159.768,124891
0.7859999999999999,0.34,-13.642,1,0.452,0.843,0.106,0.294,147.996,133407
0.705,0.648,-10.467,0,0.141,0.00476,0.373,0.398,130.037,155350
0.767,0.897,-1.31,0,0.14800000000000002,0.042,0.257,0.312,142.966,131805
0.6759999999999999,0.971,-1.781,1,0.0619,0.0948,0.2,0.151,219.96400000000003,127091
0.621,0.972,-3.431,1,0.297,0.043,0.331,0.433,200.066,201606
0.527,0.605,-13.652,1,0.39,0.194,0.262,0.552,172.206,78367
0.45,0.17,-21.006,0,0.0475,0.966,0.044,0.213,75.418,66717
0.8909999999999999,0.597,-4.927,1,0.223,0.013,0.0949,0.126,119.995,145899
0.906,0.33,-10.919,1,0.107,0.0139,0.105,0.263,143.028,174602
0.31,0.8290000000000001,-6.085,0,0.171,0.126,0.174,0.084,179.435,198667
0.664,0.3720000000000001,-10.904000000000002,0,0.0362,0.203,0.11,0.188,130.017,251078
0.629,0.778,-8.979,0,0.345,0.21600000000000005,0.105,0.334,183.888,185808
0.308,0.238,-15.63,0,0.0816,0.899,0.11,0.152,127.174,181951
0.628,0.535,-9.793,1,0.127,0.023,0.0817,0.68,159.939,156048
0.584,0.485,-10.937,1,0.0418,0.8340000000000001,0.109,0.0339,120.046,144065
0.57,0.8270000000000001,-5.9289999999999985,0,0.6659999999999999,0.199,0.215,0.192,142.27100000000004,134468
0.54,0.7909999999999999,-5.872999999999998,0,0.0348,0.0427,0.0859,0.121,160.08,150047
0.875,0.332,-10.797,1,0.459,0.396,0.0884,0.38,123.964,172173
0.8290000000000001,0.823,-8.171,0,0.342,0.0566,0.487,0.153,140.014,246909
0.49,0.501,-11.166,0,0.0384,0.802,0.199,0.113,150.0,236852
0.778,0.114,-9.346,0,0.124,0.8220000000000001,0.366,0.42,130.04,58131
0.928,0.343,-10.808,0,0.172,0.165,0.114,0.208,113.984,133866
0.84,0.589,-14.435,1,0.09,0.0185,0.118,0.0309,216.14,135947
0.6709999999999999,0.5479999999999999,-12.6,0,0.0734,0.39,0.0985,0.687,159.97799999999995,156003
0.8859999999999999,0.316,-8.683,1,0.0677,0.0987,0.108,0.0389,135.006,142222
0.6920000000000001,0.716,-7.086,1,0.0549,0.0065,0.0446,0.484,154.388,201721
0.8009999999999999,0.8190000000000001,-5.189,1,0.158,0.292,0.515,0.8109999999999999,139.969,236280
0.6970000000000001,0.354,-15.064,1,0.206,0.892,0.0539,0.575,156.014,163109
0.706,0.4370000000000001,-9.888,1,0.0849,0.823,0.101,0.7609999999999999,130.013,179077
0.726,0.431,-8.765,0,0.135,0.731,0.696,0.348,144.026,173333
0.805,0.479,-9.238,0,0.363,0.182,0.34600000000000003,0.363,160.908,152500
0.652,0.483,-8.92,1,0.246,0.931,0.0959,0.469,156.534,224000
0.5429999999999999,0.268,-17.464000000000002,0,0.0862,0.5770000000000001,0.28600000000000003,0.118,174.018,282307
0.696,0.583,-9.351,0,0.301,0.308,0.0964,0.524,137.079,227427
0.88,0.773,-7.93,1,0.0884,0.0264,0.213,0.6940000000000001,207.954,140974
0.812,0.71,-6.3210000000000015,0,0.327,0.0138,0.132,0.805,169.926,145625
0.371,0.883,-2.922,0,0.21600000000000005,0.00374,0.383,0.195,146.836,192960
0.34,0.812,-6.855,1,0.458,0.0252,0.111,0.37,145.025,145655
0.574,0.747,-8.801,1,0.361,0.04,0.934,0.5670000000000001,160.143,138018
0.53,0.946,-3.167,0,0.249,0.0103,0.38,0.4920000000000001,130.10299999999998,127531
0.785,0.442,-13.061,0,0.444,0.111,0.165,0.449,179.96099999999996,151385
0.61,0.504,-8.857999999999997,0,0.0481,0.385,0.16399999999999998,0.371,150.001,193772
0.721,0.395,-13.699000000000002,1,0.0623,0.528,0.13,0.376,128.084,151875
0.589,0.8320000000000001,-3.429,0,0.0724,0.031,0.103,0.5379999999999999,160.03,154667
0.451,0.488,-8.21,1,0.0395,0.182,0.07400000000000001,0.246,130.101,243721
0.643,0.573,-9.093,1,0.0354,0.259,0.0746,0.0398,120.033,209797
0.6990000000000001,0.472,-9.475,0,0.0357,0.158,0.275,0.354,128.035,152293
0.8390000000000001,0.237,-15.698,0,0.319,0.556,0.18600000000000005,0.506,133.937,118596
0.616,0.598,-6.688,0,0.0329,0.0254,0.115,0.345,165.88,98360
0.6829999999999999,0.483,-11.347,1,0.091,0.0442,0.139,0.308,129.986,163417
0.416,0.847,-3.542,1,0.0476,0.0045,0.106,0.117,120.049,235050
0.5920000000000001,0.605,-7.476,1,0.245,0.132,0.11,0.43,169.924,170824
0.6629999999999999,0.785,-6.079,1,0.0776,0.0993,0.12,0.653,150.071,141166
0.7959999999999999,0.7559999999999999,-4.165,0,0.0486,0.0246,0.114,0.0512,130.966,153893
0.5429999999999999,0.496,-9.718,1,0.0358,0.202,0.101,0.16,140.035,154286
0.7190000000000001,0.4920000000000001,-8.53,0,0.0287,0.0684,0.161,0.274,199.976,160253
0.513,0.6859999999999999,-5.647,1,0.0434,0.136,0.0959,0.23,150.232,156526
0.5710000000000001,0.58,-5.973,1,0.0379,0.0128,0.108,0.0607,149.127,145633
0.7070000000000001,0.7120000000000001,-6.506,0,0.0655,0.049,0.136,0.248,119.9,160013
0.498,0.885,-4.636,0,0.0448,0.0124,0.245,0.358,129.996,197547
0.602,0.536,-9.687,0,0.0304,0.0825,0.124,0.475,114.063,153913
0.649,0.654,-7.653,0,0.0342,0.7490000000000001,0.0975,0.175,121.999,274159
0.5670000000000001,0.732,-4.689,1,0.0913,0.0506,0.0999,0.056,199.983,204656
0.37,0.43,-11.158,0,0.119,0.343,0.358,0.173,173.58,201250
0.675,0.628,-6.165,0,0.0838,0.00997,0.0868,0.511,179.99200000000005,230678
0.622,0.81,-7.651,1,0.0368,0.0012,0.0952,0.348,145.018,179815
0.649,0.858,-4.953,1,0.16,0.0278,0.0834,0.535,184.034,229081
0.468,0.7959999999999999,-4.958,0,0.11,0.236,0.13699999999999998,0.193,219.804,174545
0.657,0.5670000000000001,-10.58,1,0.201,0.0192,0.0761,0.626,169.93099999999995,116000
0.598,0.5589999999999999,-7.22,0,0.083,0.637,0.13699999999999998,0.254,145.822,248803
0.516,0.6759999999999999,-6.231,0,0.0413,0.0618,0.388,0.443,136.02100000000002,355213
0.5920000000000001,0.537,-13.115,1,0.199,0.0208,0.0734,0.315,160.05,180016
0.596,0.574,-11.148,1,0.0281,0.00129,0.115,0.397,132.001,181864
0.56,0.833,-5.1720000000000015,0,0.0402,0.145,0.104,0.465,145.036,185940
0.662,0.7090000000000001,-9.729,1,0.0477,0.133,0.097,0.496,152.047,132702
0.619,0.7440000000000001,-6.113,1,0.0347,0.0822,0.151,0.218,146.0,169241
0.422,0.755,-6.8420000000000005,1,0.0551,0.00483,0.0711,0.446,180.1,154687
0.599,0.7809999999999999,-8.827,0,0.116,0.168,0.294,0.469,139.936,204278
0.682,0.629,-6.073,1,0.0252,0.142,0.0881,0.225,116.932,188676
0.5329999999999999,0.638,-9.411,1,0.0636,0.0385,0.0758,0.324,135.056,207587
0.5760000000000001,0.504,-10.556,1,0.0302,0.0014199999999999998,0.112,0.16899999999999998,129.903,235907
0.7390000000000001,0.775,-7.572999999999999,1,0.159,0.24,0.121,0.225,122.047,224404
0.64,0.5579999999999999,-7.0779999999999985,1,0.0271,0.000144,0.103,0.207,115.007,209213
0.313,0.381,-8.818999999999997,0,0.0695,0.231,0.107,0.103,177.018,190694
0.45,0.332,-11.524,1,0.0355,0.223,0.113,0.0636,119.914,129730
0.75,0.473,-7.162000000000001,1,0.18,0.598,0.27,0.49,159.972,168016
0.8440000000000001,0.5329999999999999,-9.612,1,0.552,0.0735,0.0953,0.23,140.078,156081
0.787,0.406,-10.962,0,0.0461,0.17600000000000002,0.0861,0.146,114.012,270322
0.527,0.742,-7.244,0,0.0657,0.0023,0.211,0.295,220.216,186197
0.8420000000000001,0.7909999999999999,-2.698,1,0.26,0.000521,0.0732,0.662,149.025,110811
0.362,0.489,-8.371,1,0.044,0.511,0.101,0.0384,135.379,125231
0.64,0.607,-6.513,1,0.0432,0.00264,0.108,0.0415,115.024,165169
0.618,0.6579999999999999,-6.871,0,0.0404,0.3670000000000001,0.101,0.214,150.05,128004
0.648,0.7120000000000001,-4.8660000000000005,0,0.0667,0.667,0.106,0.408,145.10299999999995,105927
0.389,0.5589999999999999,-9.53,0,0.126,0.275,0.0929,0.0686,155.736,223412
0.679,0.349,-11.2,0,0.0351,0.591,0.111,0.147,124.999,240000
0.8390000000000001,0.7490000000000001,-7.167000000000002,1,0.149,0.453,0.224,0.292,220.022,157071
0.266,0.508,-8.324,1,0.0402,0.0174,0.485,0.151,158.374,166733
0.219,0.573,-4.473,1,0.0381,0.807,0.0341,0.0653,156.808,132764
0.305,0.757,-7.63,1,0.426,0.124,0.5760000000000001,0.474,164.82299999999995,73664
0.655,0.87,-5.734,1,0.201,0.0796,0.337,0.463,145.981,174455
0.531,0.7020000000000001,-2.977,1,0.0453,0.731,0.218,0.0906,127.632,142795
0.434,0.945,-3.86,0,0.107,0.00125,0.397,0.156,136.511,98952
0.6459999999999999,0.6559999999999999,-6.797999999999999,0,0.0743,0.0949,0.103,0.501,160.065,168751
0.597,0.364,-8.019,0,0.0348,0.546,0.0713,0.262,180.172,148000
0.7190000000000001,0.878,-4.939,1,0.355,0.107,0.394,0.544,133.031,124840
0.6629999999999999,0.618,-10.447,1,0.0391,0.0465,0.259,0.15,119.989,144048
0.6679999999999999,0.32299999999999995,-13.591,0,0.0471,0.0649,0.13,0.217,160.018,126159
0.541,0.675,-7.682,1,0.0451,0.0249,0.0741,0.119,139.92600000000002,253560
0.779,0.578,-11.234000000000002,1,0.14300000000000002,0.0553,0.124,0.429,172.03,111613
0.34600000000000003,0.769,-7.224,1,0.109,0.00829,0.0815,0.163,150.589,250267
0.831,0.569,-7.739,0,0.593,0.129,0.0969,0.518,153.918,170349
0.782,0.546,-5.152,0,0.0918,0.0128,0.348,0.505,130.72799999999998,143255
0.879,0.334,-8.748,0,0.324,0.00081,0.111,0.173,160.42700000000005,122787
0.379,0.468,-8.998,1,0.0843,0.28300000000000003,0.109,0.0331,195.6,159007
0.462,0.7809999999999999,-4.401,1,0.0299,0.0615,0.101,0.269,156.994,184249
0.6609999999999999,0.35100000000000003,-14.521,0,0.0658,0.0348,0.0868,0.14300000000000002,159.988,144274
0.601,0.878,-0.71,0,0.1,0.0552,0.14300000000000002,0.463,155.35399999999996,106107
0.773,0.28600000000000003,-13.964,1,0.0493,0.5379999999999999,0.172,0.67,119.986,96000
0.588,0.952,-8.997,1,0.28800000000000003,0.154,0.306,0.469,204.042,96618
0.695,0.5920000000000001,-11.5,1,0.235,0.132,0.435,0.339,173.35,237087
0.851,0.583,-11.824000000000002,1,0.38,0.309,0.105,0.591,160.017,111469
0.8420000000000001,0.39,-10.964,1,0.14,0.7120000000000001,0.103,0.0936,114.988,175357
0.8079999999999999,0.59,-9.945,1,0.0639,0.0357,0.0955,0.302,139.984,108087
0.662,0.505,-9.435,1,0.0567,0.008759999999999999,0.607,0.774,120.02,130000
0.748,0.85,-4.454,0,0.341,0.223,0.362,0.508,161.852,156665
0.921,0.5670000000000001,-7.911,0,0.301,0.127,0.306,0.6409999999999999,183.986,166957
0.605,0.865,-3.801,1,0.11,0.0208,0.0504,0.34700000000000003,160.14,92000
0.546,0.775,-4.464,0,0.0435,0.199,0.0889,0.0392,179.87400000000005,128067
0.21600000000000005,0.476,-9.702,1,0.0589,0.3720000000000001,0.0719,0.0596,199.902,190038
0.601,0.769,-6.024,0,0.0436,0.163,0.105,0.28800000000000003,160.001,132187
0.815,0.8220000000000001,-4.457,1,0.297,0.0244,0.188,0.7959999999999999,170.013,101647
0.6920000000000001,0.795,-5.862,0,0.0756,0.0356,0.102,0.158,119.963,312000
0.845,0.487,-5.783,1,0.0967,0.0122,0.14400000000000002,0.0745,120.004,163016
0.517,0.932,-6.3039999999999985,1,0.575,0.00307,0.405,0.166,141.129,155457
0.7959999999999999,0.674,-6.395,1,0.168,0.0186,0.0776,0.359,160.029,192750
0.8190000000000001,0.462,-9.638,0,0.485,0.8140000000000001,0.318,0.5,159.873,120000
0.782,0.6920000000000001,-6.303,1,0.373,0.0196,0.0856,0.14,187.838,142979
0.574,0.535,-10.55,1,0.0708,0.14800000000000002,0.113,0.214,140.80200000000005,187011
0.623,0.785,-7.641,1,0.168,0.0131,0.26,0.47,120.095,151589
0.65,0.4920000000000001,-13.563,1,0.0485,0.000503,0.0492,0.35200000000000004,119.946,129370
0.406,0.8390000000000001,-4.333,1,0.277,0.005529999999999999,0.121,0.073,153.414,192787
0.85,0.389,-11.286,1,0.489,0.0229,0.0992,0.187,130.077,130920
0.682,0.8440000000000001,-5.291,1,0.303,0.238,0.0833,0.424,139.972,180857
0.6609999999999999,0.679,-8.89,1,0.0535,0.379,0.443,0.444,212.02,277363
0.405,0.522,-11.16,1,0.116,0.232,0.255,0.354,147.898,191519
0.6459999999999999,0.7340000000000001,-9.199,1,0.17,0.17600000000000002,0.177,0.0387,173.166,103404
0.732,0.388,-6.524,1,0.037000000000000005,0.0163,0.193,0.0362,220.004,121774
0.693,0.74,-6.823,1,0.361,0.00757,0.361,0.0588,119.985,146726
0.534,0.698,-8.425,1,0.311,0.116,0.126,0.353,179.90400000000002,129347
0.638,0.946,-3.685,0,0.315,0.18600000000000005,0.399,0.583,170.03,151107
0.78,0.748,-7.394,0,0.0352,0.00448,0.115,0.0659,125.974,167680
0.7440000000000001,0.5479999999999999,-6.4460000000000015,0,0.0653,0.0195,0.102,0.619,136.10299999999998,122723
0.754,0.7759999999999999,-7.312,1,0.0772,0.0737,0.28300000000000003,0.639,131.959,138240
0.461,0.591,-6.5520000000000005,1,0.416,0.0786,0.0565,0.171,148.3,204069
0.945,0.5870000000000001,-5.104,1,0.271,0.253,0.264,0.509,131.969,130978
0.305,0.82,-4.988,1,0.114,0.0475,0.196,0.16399999999999998,172.935,154567
0.482,0.565,-12.028,0,0.0797,0.295,0.262,0.263,145.55,179069
0.634,0.685,-7.358,0,0.0931,0.162,0.0932,0.0426,110.152,130915
0.564,0.81,-8.606,1,0.0779,0.131,0.113,0.257,203.942,141244
0.8220000000000001,0.471,-11.182,1,0.362,0.03,0.116,0.92,200.182,154829
0.77,0.853,-3.849,0,0.221,0.0042,0.0936,0.615,164.037,135732
0.8759999999999999,0.852,-4.695,1,0.0518,0.165,0.1,0.141,220.014,165818
0.846,0.568,-10.896,1,0.34600000000000003,0.111,0.213,0.815,145.05200000000005,95452
0.762,0.976,-3.576,1,0.237,0.482,0.1,0.813,163.024,129571
0.7659999999999999,0.657,-5.55,1,0.0911,0.0171,0.7140000000000001,0.232,120.026,191060
0.805,0.669,-9.772,0,0.269,0.000775,0.0926,0.6809999999999999,133.884,136581
0.8109999999999999,0.6920000000000001,-12.808,0,0.128,0.00302,0.0599,0.772,197.93,145455
0.7959999999999999,0.65,-7.187,0,0.306,0.0264,0.12,0.569,159.964,175984
0.757,0.638,-9.774,1,0.126,0.0153,0.0876,0.769,149.96,137600
0.653,0.581,-10.909,0,0.0695,0.229,0.115,0.116,167.92,137000
0.8140000000000001,0.597,-8.338,0,0.226,0.0548,0.17600000000000002,0.552,153.94299999999996,129672
0.767,0.8540000000000001,-4.57,0,0.0675,0.16899999999999998,0.175,0.519,219.886,230501
0.753,0.826,-4.894,1,0.233,0.0641,0.35600000000000004,0.445,149.954,188000
0.855,0.7959999999999999,-5.976,1,0.316,0.22,0.107,0.655,160.056,114129
0.888,0.7290000000000001,-5.021,1,0.0728,0.0021100000000000003,0.118,0.963,140.032,129202
0.741,0.443,-11.998,1,0.0577,0.431,0.264,0.652,199.96400000000003,136620
0.504,0.317,-15.761,0,0.0502,0.742,0.403,0.115,139.774,156000
0.5870000000000001,0.992,-2.756,1,0.8590000000000001,0.118,0.526,0.409,209.612,100286
0.639,0.6779999999999999,-7.551,1,0.0571,0.207,0.141,0.446,140.043,279351
0.35100000000000003,0.46,-11.674,1,0.0341,0.0012,0.225,0.0446,179.748,182586
0.665,0.449,-8.811,1,0.0458,0.225,0.111,0.491,154.996,116145
0.703,0.34,-14.309,1,0.209,0.645,0.106,0.0992,215.886,106696
0.6609999999999999,0.5770000000000001,-8.594,0,0.0301,0.128,0.14,0.537,140.991,194043
0.6409999999999999,0.471,-8.618,1,0.0329,0.0359,0.275,0.218,165.90200000000004,173558
0.4970000000000001,0.57,-10.119,1,0.269,0.154,0.114,0.757,156.84799999999996,141457
0.322,0.596,-9.292,0,0.098,0.000101,0.107,0.0759,180.132,223948
